688	category("Paper887", "InformationRetrieval")
689	category("Paper628", "Programming")
690	category("Paper994", "OperatingSystems")
691	category("Paper101", "InformationRetrieval")
692	category("Paper635", "Databases")
693	category("Paper610", "InformationRetrieval")
694	category("Paper250", "Databases")
695	category("Paper173", "DataStructuresAlgorithmsandTheory")
696	category("Paper984", "HardwareandArchitecture")
697	category("Paper643", "ArtificialIntelligence")
698	category("Paper148", "HardwareandArchitecture")
699	category("Paper139", "HardwareandArchitecture")
700	category("Paper164", "HumanComputerInteraction")
701	category("Paper65", "Databases")
702	category("Paper16", "DataStructuresAlgorithmsandTheory")
703	category("Paper597", "EncryptionandCompression")
704	category("Paper868", "InformationRetrieval")
705	category("Paper597", "DataStructuresAlgorithmsandTheory")
706	category("Paper822", "HardwareandArchitecture")
707	category("Paper56", "OperatingSystems")
708	category("Paper452", "EncryptionandCompression")
709	category("Paper212", "InformationRetrieval")
710	category("Paper404", "Networking")
711	category("Paper141", "ArtificialIntelligence")
712	category("Paper145", "ArtificialIntelligence")
713	category("Paper20", "Programming")
714	category("Paper91", "Networking")
715	category("Paper266", "Databases")
716	category("Paper149", "EncryptionandCompression")
717	category("Paper491", "HumanComputerInteraction")
718	category("Paper101", "DataStructuresAlgorithmsandTheory")
719	category("Paper173", "Programming")
720	category("Paper114", "ArtificialIntelligence")
721	category("Paper500", "InformationRetrieval")
722	category("Paper177", "Programming")
723	category("Paper673", "Databases")
724	category("Paper153", "ArtificialIntelligence")
725	category("Paper868", "HumanComputerInteraction")
726	category("Paper742", "Databases")
727	category("Paper405", "OperatingSystems")
728	category("Paper185", "Networking")
729	category("Paper117", "InformationRetrieval")
730	category("Paper282", "OperatingSystems")
731	category("Paper899", "InformationRetrieval")
732	category("Paper591", "HumanComputerInteraction")
733	category("Paper449", "Programming")
734	category("Paper502", "HumanComputerInteraction")
735	category("Paper434", "OperatingSystems")
736	category("Paper600", "HumanComputerInteraction")
737	category("Paper106", "ArtificialIntelligence")
738	category("Paper742", "OperatingSystems")
739	category("Paper139", "Programming")
740	category("Paper150", "Programming")
741	category("Paper686", "Databases")
742	category("Paper51", "InformationRetrieval")
743	category("Paper637", "Programming")
744	category("Paper449", "Databases")
745	category("Paper741", "HumanComputerInteraction")
746	category("Paper333", "Programming")
747	category("Paper726", "Networking")
748	category("Paper680", "Networking")
749	category("Paper504", "HardwareandArchitecture")
750	category("Paper651", "Databases")
751	category("Paper599", "Networking")
752	category("Paper673", "HardwareandArchitecture")
753	category("Paper184", "Programming")
754	category("Paper621", "Programming")
755	category("Paper294", "DataStructuresAlgorithmsandTheory")
756	category("Paper18", "OperatingSystems")
757	category("Paper608", "InformationRetrieval")
758	category("Paper138", "HardwareandArchitecture")
759	category("Paper868", "Databases")
760	category("Paper592", "ArtificialIntelligence")
761	category("Paper737", "ArtificialIntelligence")
762	category("Paper600", "Databases")
763	category("Paper589", "InformationRetrieval")
764	category("Paper984", "InformationRetrieval")
765	category("Paper608", "DataStructuresAlgorithmsandTheory")
766	category("Paper35", "InformationRetrieval")
767	category("Paper502", "Databases")
768	category("Paper54", "OperatingSystems")
769	category("Paper16", "HardwareandArchitecture")
770	category("Paper136", "OperatingSystems")
771	category("Paper150", "OperatingSystems")
772	category("Paper449", "OperatingSystems")
773	category("Paper452", "HumanComputerInteraction")
774	category("Paper250", "Networking")
775	category("Paper22", "DataStructuresAlgorithmsandTheory")
776	category("Paper320", "ArtificialIntelligence")
777	category("Paper763", "InformationRetrieval")
778	category("Paper145", "OperatingSystems")
779	category("Paper984", "Programming")
780	category("Paper249", "ArtificialIntelligence")
781	category("Paper681", "EncryptionandCompression")
782	category("Paper737", "HumanComputerInteraction")
783	category("Paper743", "HardwareandArchitecture")
784	category("Paper117", "OperatingSystems")
785	category("Paper627", "Networking")
786	category("Paper823", "ArtificialIntelligence")
787	category("Paper26", "Programming")
788	category("Paper645", "DataStructuresAlgorithmsandTheory")
789	category("Paper501", "HumanComputerInteraction")
790	category("Paper173", "HumanComputerInteraction")
791	category("Paper500", "ArtificialIntelligence")
792	category("Paper16", "OperatingSystems")
793	category("Paper658", "Networking")
794	category("Paper106", "Networking")
795	category("Paper249", "Programming")
796	category("Paper20", "DataStructuresAlgorithmsandTheory")
797	category("Paper900", "ArtificialIntelligence")
798	category("Paper481", "HardwareandArchitecture")
799	category("Paper763", "HumanComputerInteraction")
800	category("Paper481", "EncryptionandCompression")
801	category("Paper645", "Programming")
802	category("Paper145", "HumanComputerInteraction")
803	category("Paper910", "Networking")
804	category("Paper100", "EncryptionandCompression")
805	category("Paper726", "Programming")
806	category("Paper264", "InformationRetrieval")
807	category("Paper942", "Programming")
808	category("Paper942", "DataStructuresAlgorithmsandTheory")
809	category("Paper489", "Networking")
810	category("Paper590", "HardwareandArchitecture")
811	category("Paper452", "ArtificialIntelligence")
812	category("Paper144", "EncryptionandCompression")
813	category("Paper910", "EncryptionandCompression")
814	category("Paper684", "Programming")
815	category("Paper144", "Networking")
816	category("Paper184", "HumanComputerInteraction")
817	category("Paper103", "OperatingSystems")
818	category("Paper726", "ArtificialIntelligence")
819	category("Paper95", "DataStructuresAlgorithmsandTheory")
820	category("Paper130", "EncryptionandCompression")
821	category("Paper117", "ArtificialIntelligence")
822	category("Paper35", "OperatingSystems")
823	category("Paper25", "OperatingSystems")
824	category("Paper869", "InformationRetrieval")
825	category("Paper22", "Databases")
826	category("Paper128", "ArtificialIntelligence")
827	category("Paper463", "Networking")
828	category("Paper994", "InformationRetrieval")
829	category("Paper941", "HumanComputerInteraction")
830	category("Paper62", "DataStructuresAlgorithmsandTheory")
831	category("Paper219", "HumanComputerInteraction")
832	category("Paper822", "ArtificialIntelligence")
833	category("Paper103", "Networking")
834	category("Paper501", "Networking")
835	category("Paper726", "HumanComputerInteraction")
836	category("Paper272", "HumanComputerInteraction")
837	category("Paper139", "EncryptionandCompression")
838	category("Paper114", "HardwareandArchitecture")
839	category("Paper591", "Programming")
840	category("Paper686", "EncryptionandCompression")
841	category("Paper142", "Databases")
842	category("Paper593", "ArtificialIntelligence")
843	category("Paper621", "ArtificialIntelligence")
844	category("Paper737", "Programming")
845	category("Paper859", "Programming")
846	category("Paper681", "DataStructuresAlgorithmsandTheory")
847	category("Paper637", "Networking")
848	category("Paper645", "Databases")
849	category("Paper114", "Databases")
850	category("Paper177", "InformationRetrieval")
851	category("Paper213", "Networking")
852	category("Paper737", "HardwareandArchitecture")
853	category("Paper943", "HumanComputerInteraction")
854	category("Paper506", "Databases")
855	category("Paper59", "EncryptionandCompression")
856	category("Paper763", "OperatingSystems")
857	category("Paper648", "HardwareandArchitecture")
858	category("Paper608", "EncryptionandCompression")
859	category("Paper382", "EncryptionandCompression")
860	category("Paper148", "Networking")
861	category("Paper212", "OperatingSystems")
862	category("Paper600", "InformationRetrieval")
863	category("Paper288", "DataStructuresAlgorithmsandTheory")
864	category("Paper282", "InformationRetrieval")
865	category("Paper626", "Programming")
866	category("Paper489", "ArtificialIntelligence")
867	category("Paper658", "HardwareandArchitecture")
868	category("Paper643", "DataStructuresAlgorithmsandTheory")
869	category("Paper130", "Programming")
870	category("Paper837", "Databases")
871	category("Paper153", "DataStructuresAlgorithmsandTheory")
872	category("Paper153", "Databases")
873	category("Paper62", "EncryptionandCompression")
874	category("Paper900", "Programming")
875	category("Paper272", "HardwareandArchitecture")
876	category("Paper763", "EncryptionandCompression")
877	category("Paper213", "DataStructuresAlgorithmsandTheory")
878	category("Paper25", "HardwareandArchitecture")
879	category("Paper680", "Databases")
880	category("Paper65", "InformationRetrieval")
881	category("Paper16", "ArtificialIntelligence")
882	category("Paper590", "Databases")
883	category("Paper593", "HumanComputerInteraction")
884	category("Paper272", "Databases")
885	category("Paper136", "ArtificialIntelligence")
886	category("Paper900", "Databases")
887	category("Paper449", "HumanComputerInteraction")
888	category("Paper152", "OperatingSystems")
889	category("Paper621", "DataStructuresAlgorithmsandTheory")
890	category("Paper681", "InformationRetrieval")
891	category("Paper452", "InformationRetrieval")
892	category("Paper152", "HumanComputerInteraction")
893	category("Paper504", "ArtificialIntelligence")
894	category("Paper201", "Networking")
895	category("Paper590", "DataStructuresAlgorithmsandTheory")
896	category("Paper854", "HumanComputerInteraction")
897	category("Paper260", "Programming")
898	category("Paper644", "DataStructuresAlgorithmsandTheory")
899	category("Paper320", "Databases")
900	category("Paper60", "OperatingSystems")
901	category("Paper777", "InformationRetrieval")
902	category("Paper18", "Programming")
903	category("Paper630", "Databases")
904	category("Paper649", "Networking")
905	category("Paper942", "EncryptionandCompression")
906	category("Paper25", "DataStructuresAlgorithmsandTheory")
907	category("Paper651", "Networking")
908	category("Paper742", "DataStructuresAlgorithmsandTheory")
909	category("Paper320", "EncryptionandCompression")
910	category("Paper941", "Databases")
911	category("Paper219", "Programming")
912	category("Paper141", "EncryptionandCompression")
913	category("Paper404", "Programming")
914	category("Paper65", "HardwareandArchitecture")
915	category("Paper831", "Programming")
916	category("Paper100", "Networking")
917	category("Paper626", "InformationRetrieval")
918	category("Paper62", "Networking")
919	category("Paper656", "Databases")
920	category("Paper201", "HumanComputerInteraction")
921	category("Paper656", "HumanComputerInteraction")
922	category("Paper320", "Programming")
923	category("Paper491", "HardwareandArchitecture")
924	category("Paper264", "DataStructuresAlgorithmsandTheory")
925	category("Paper943", "InformationRetrieval")
926	category("Paper177", "EncryptionandCompression")
927	category("Paper886", "HumanComputerInteraction")
928	category("Paper626", "OperatingSystems")
929	category("Paper854", "DataStructuresAlgorithmsandTheory")
930	category("Paper138", "EncryptionandCompression")
931	category("Paper648", "EncryptionandCompression")
932	category("Paper106", "EncryptionandCompression")
933	category("Paper678", "OperatingSystems")
934	category("Paper724", "HardwareandArchitecture")
935	category("Paper822", "EncryptionandCompression")
936	category("Paper177", "Networking")
937	category("Paper995", "Programming")
938	category("Paper651", "InformationRetrieval")
939	category("Paper608", "Databases")
940	category("Paper680", "HumanComputerInteraction")
941	category("Paper605", "Databases")
942	category("Paper18", "HumanComputerInteraction")
943	category("Paper500", "Networking")
944	category("Paper138", "OperatingSystems")
945	category("Paper868", "OperatingSystems")
946	category("Paper288", "HardwareandArchitecture")
947	category("Paper491", "DataStructuresAlgorithmsandTheory")
948	category("Paper526", "ArtificialIntelligence")
949	category("Paper724", "Programming")
950	category("Paper943", "OperatingSystems")
951	category("Paper142", "Networking")
952	category("Paper59", "Programming")
953	category("Paper831", "DataStructuresAlgorithmsandTheory")
954	category("Paper449", "Networking")
955	category("Paper611", "InformationRetrieval")
956	category("Paper463", "Databases")
957	category("Paper942", "Databases")
958	category("Paper679", "InformationRetrieval")
959	category("Paper272", "EncryptionandCompression")
960	category("Paper837", "OperatingSystems")
961	category("Paper149", "Databases")
962	category("Paper869", "EncryptionandCompression")
963	category("Paper837", "HardwareandArchitecture")
964	category("Paper130", "InformationRetrieval")
965	category("Paper837", "EncryptionandCompression")
966	category("Paper26", "Databases")
967	category("Paper681", "Networking")
968	category("Paper613", "InformationRetrieval")
969	category("Paper855", "Networking")
970	category("Paper635", "OperatingSystems")
971	category("Paper559", "Programming")
972	category("Paper101", "ArtificialIntelligence")
973	category("Paper151", "DataStructuresAlgorithmsandTheory")
974	category("Paper855", "OperatingSystems")
975	category("Paper282", "EncryptionandCompression")
976	category("Paper501", "Programming")
977	category("Paper489", "HumanComputerInteraction")
978	category("Paper142", "OperatingSystems")
979	category("Paper526", "DataStructuresAlgorithmsandTheory")
980	category("Paper272", "InformationRetrieval")
981	category("Paper855", "HumanComputerInteraction")
982	category("Paper526", "HardwareandArchitecture")
983	category("Paper424", "Networking")
984	category("Paper777", "HardwareandArchitecture")
985	category("Paper25", "ArtificialIntelligence")
986	category("Paper783", "HumanComputerInteraction")
987	category("Paper139", "Networking")
988	category("Paper184", "InformationRetrieval")
989	category("Paper643", "InformationRetrieval")
990	category("Paper651", "DataStructuresAlgorithmsandTheory")
991	category("Paper249", "OperatingSystems")
992	category("Paper678", "Programming")
993	category("Paper26", "EncryptionandCompression")
994	category("Paper597", "OperatingSystems")
995	category("Paper177", "DataStructuresAlgorithmsandTheory")
996	category("Paper405", "ArtificialIntelligence")
997	category("Paper658", "ArtificialIntelligence")
998	category("Paper984", "ArtificialIntelligence")
999	category("Paper783", "Databases")
1000	category("Paper678", "HardwareandArchitecture")
1001	category("Paper644", "InformationRetrieval")
1002	category("Paper649", "ArtificialIntelligence")
1003	category("Paper382", "Databases")
1004	category("Paper678", "Databases")
1005	category("Paper260", "HardwareandArchitecture")
1006	category("Paper621", "OperatingSystems")
1007	category("Paper320", "InformationRetrieval")
1008	category("Paper506", "ArtificialIntelligence")
1009	category("Paper651", "ArtificialIntelligence")
1010	category("Paper659", "Programming")
1011	category("Paper940", "EncryptionandCompression")
1012	category("Paper294", "Programming")
1013	category("Paper60", "Databases")
1014	category("Paper910", "HardwareandArchitecture")
1015	category("Paper260", "HumanComputerInteraction")
1016	category("Paper452", "Databases")
1017	category("Paper382", "Programming")
1018	category("Paper266", "HumanComputerInteraction")
1019	category("Paper627", "OperatingSystems")
1020	category("Paper139", "Databases")
1021	category("Paper20", "ArtificialIntelligence")
1022	category("Paper648", "Databases")
1023	category("Paper854", "ArtificialIntelligence")
1024	category("Paper859", "HardwareandArchitecture")
1025	category("Paper382", "HumanComputerInteraction")
1026	category("Paper128", "DataStructuresAlgorithmsandTheory")
1027	category("Paper434", "InformationRetrieval")
1028	category("Paper854", "EncryptionandCompression")
1029	category("Paper150", "InformationRetrieval")
1030	category("Paper185", "HardwareandArchitecture")
1031	category("Paper726", "DataStructuresAlgorithmsandTheory")
1032	category("Paper185", "Databases")
1033	category("Paper343", "HumanComputerInteraction")
1034	category("Paper185", "OperatingSystems")
1035	category("Paper686", "HardwareandArchitecture")
1036	category("Paper153", "HardwareandArchitecture")
1037	category("Paper294", "OperatingSystems")
1038	category("Paper936", "InformationRetrieval")
1039	category("Paper673", "Programming")
1040	category("Paper783", "HardwareandArchitecture")
1041	category("Paper266", "Programming")
1042	category("Paper266", "DataStructuresAlgorithmsandTheory")
1043	category("Paper627", "Programming")
1044	category("Paper404", "HardwareandArchitecture")
1045	category("Paper107", "ArtificialIntelligence")
1046	category("Paper184", "OperatingSystems")
1047	category("Paper107", "Networking")
1048	category("Paper148", "HumanComputerInteraction")
1049	category("Paper304", "DataStructuresAlgorithmsandTheory")
1050	category("Paper726", "OperatingSystems")
1051	category("Paper114", "Networking")
1052	category("Paper659", "InformationRetrieval")
1053	category("Paper870", "HardwareandArchitecture")
1054	category("Paper593", "Networking")
1055	category("Paper643", "Programming")
1056	category("Paper687", "EncryptionandCompression")
1057	category("Paper648", "OperatingSystems")
1058	category("Paper559", "HumanComputerInteraction")
1059	category("Paper943", "EncryptionandCompression")
1060	category("Paper59", "Networking")
1061	category("Paper91", "EncryptionandCompression")
1062	category("Paper900", "DataStructuresAlgorithmsandTheory")
1063	category("Paper405", "InformationRetrieval")
1064	category("Paper106", "Databases")
1065	category("Paper164", "HardwareandArchitecture")
1066	category("Paper651", "EncryptionandCompression")
1067	category("Paper288", "Networking")
1068	category("Paper100", "Databases")
1069	category("Paper117", "Networking")
1070	category("Paper212", "Networking")
1071	category("Paper589", "DataStructuresAlgorithmsandTheory")
1072	category("Paper630", "OperatingSystems")
1073	category("Paper501", "InformationRetrieval")
1074	category("Paper449", "HardwareandArchitecture")
1075	category("Paper648", "Programming")
1076	category("Paper823", "OperatingSystems")
1077	category("Paper823", "HardwareandArchitecture")
1078	category("Paper146", "EncryptionandCompression")
1079	category("Paper149", "Networking")
1080	category("Paper984", "HumanComputerInteraction")
1081	category("Paper831", "HardwareandArchitecture")
1082	category("Paper668", "Databases")
1083	category("Paper201", "Programming")
1084	category("Paper936", "OperatingSystems")
1085	category("Paper95", "HardwareandArchitecture")
1086	category("Paper589", "ArtificialIntelligence")
1087	category("Paper859", "EncryptionandCompression")
1088	category("Paper823", "Databases")
1089	category("Paper103", "ArtificialIntelligence")
1090	category("Paper941", "InformationRetrieval")
1091	category("Paper491", "InformationRetrieval")
1092	category("Paper155", "Networking")
1093	category("Paper148", "Databases")
1094	category("Paper136", "Networking")
1095	category("Paper405", "Databases")
1096	category("Paper642", "EncryptionandCompression")
1097	category("Paper855", "HardwareandArchitecture")
1098	category("Paper886", "EncryptionandCompression")
1099	category("Paper643", "Networking")
1100	category("Paper659", "OperatingSystems")
1101	category("Paper141", "HumanComputerInteraction")
1102	category("Paper100", "DataStructuresAlgorithmsandTheory")
1103	category("Paper288", "OperatingSystems")
1104	category("Paper642", "DataStructuresAlgorithmsandTheory")
1105	category("Paper906", "ArtificialIntelligence")
1106	category("Paper870", "HumanComputerInteraction")
1107	category("Paper434", "Programming")
1108	category("Paper854", "HardwareandArchitecture")
1109	category("Paper869", "HardwareandArchitecture")
1110	category("Paper35", "Networking")
1111	category("Paper91", "HumanComputerInteraction")
1112	category("Paper260", "InformationRetrieval")
1113	category("Paper742", "HumanComputerInteraction")
1114	category("Paper117", "EncryptionandCompression")
1115	category("Paper651", "HardwareandArchitecture")
1116	category("Paper936", "Programming")
1117	category("Paper59", "ArtificialIntelligence")
1118	category("Paper994", "Programming")
1119	category("Paper249", "HumanComputerInteraction")
1120	category("Paper854", "Programming")
1121	category("Paper994", "ArtificialIntelligence")
1122	category("Paper117", "HardwareandArchitecture")
1123	category("Paper463", "EncryptionandCompression")
1124	category("Paper16", "Networking")
1125	category("Paper613", "HumanComputerInteraction")
1126	category("Paper995", "Databases")
1127	category("Paper146", "DataStructuresAlgorithmsandTheory")
1128	category("Paper449", "EncryptionandCompression")
1129	category("Paper613", "EncryptionandCompression")
1130	category("Paper463", "DataStructuresAlgorithmsandTheory")
1131	category("Paper18", "Networking")
1132	category("Paper506", "HardwareandArchitecture")
1133	category("Paper910", "DataStructuresAlgorithmsandTheory")
1134	category("Paper940", "Programming")
1135	category("Paper504", "EncryptionandCompression")
1136	category("Paper20", "InformationRetrieval")
1137	category("Paper592", "InformationRetrieval")
1138	category("Paper382", "Networking")
1139	category("Paper148", "ArtificialIntelligence")
1140	category("Paper886", "Databases")
1141	category("Paper62", "Programming")
1142	category("Paper855", "EncryptionandCompression")
1143	category("Paper164", "Networking")
1144	category("Paper213", "HardwareandArchitecture")
1145	category("Paper605", "ArtificialIntelligence")
1146	category("Paper164", "OperatingSystems")
1147	category("Paper936", "EncryptionandCompression")
1148	category("Paper343", "DataStructuresAlgorithmsandTheory")
1149	category("Paper899", "OperatingSystems")
1150	category("Paper777", "OperatingSystems")
1151	category("Paper219", "HardwareandArchitecture")
1152	category("Paper150", "DataStructuresAlgorithmsandTheory")
1153	category("Paper62", "Databases")
1154	category("Paper62", "HumanComputerInteraction")
1155	category("Paper613", "DataStructuresAlgorithmsandTheory")
1156	category("Paper282", "Databases")
1157	category("Paper40", "ArtificialIntelligence")
1158	category("Paper95", "ArtificialIntelligence")
1159	category("Paper184", "ArtificialIntelligence")
1160	category("Paper35", "ArtificialIntelligence")
1161	category("Paper995", "Networking")
1162	category("Paper763", "Networking")
1163	category("Paper559", "ArtificialIntelligence")
1164	category("Paper783", "EncryptionandCompression")
1165	category("Paper627", "EncryptionandCompression")
1166	category("Paper424", "HardwareandArchitecture")
1167	category("Paper404", "OperatingSystems")
1168	category("Paper250", "HardwareandArchitecture")
1169	category("Paper724", "OperatingSystems")
1170	category("Paper382", "ArtificialIntelligence")
1171	category("Paper95", "OperatingSystems")
1172	category("Paper726", "EncryptionandCompression")
1173	category("Paper114", "InformationRetrieval")
1174	category("Paper144", "HardwareandArchitecture")
1175	category("Paper149", "HardwareandArchitecture")
1176	category("Paper627", "HardwareandArchitecture")
1177	category("Paper686", "OperatingSystems")
1178	category("Paper684", "OperatingSystems")
1179	category("Paper343", "Networking")
1180	category("Paper642", "Networking")
1181	category("Paper592", "Networking")
1182	category("Paper599", "HumanComputerInteraction")
1183	category("Paper51", "EncryptionandCompression")
1184	category("Paper611", "Databases")
1185	category("Paper743", "Networking")
1186	category("Paper906", "HardwareandArchitecture")
1187	category("Paper164", "EncryptionandCompression")
1188	category("Paper502", "InformationRetrieval")
1189	category("Paper62", "HardwareandArchitecture")
1190	category("Paper288", "HumanComputerInteraction")
1191	category("Paper899", "EncryptionandCompression")
1192	category("Paper684", "DataStructuresAlgorithmsandTheory")
1193	category("Paper145", "EncryptionandCompression")
1194	category("Paper608", "ArtificialIntelligence")
1195	category("Paper20", "EncryptionandCompression")
1196	category("Paper589", "Databases")
1197	category("Paper599", "OperatingSystems")
1198	category("Paper152", "HardwareandArchitecture")
1199	category("Paper742", "HardwareandArchitecture")
1200	category("Paper144", "ArtificialIntelligence")
1201	category("Paper777", "ArtificialIntelligence")
1202	category("Paper600", "Networking")
1203	category("Paper405", "Programming")
1204	category("Paper177", "Databases")
1205	category("Paper886", "Networking")
1206	category("Paper155", "Databases")
1207	category("Paper142", "EncryptionandCompression")
1208	category("Paper610", "Networking")
1209	category("Paper149", "ArtificialIntelligence")
1210	category("Paper107", "Programming")
1211	category("Paper107", "EncryptionandCompression")
1212	category("Paper777", "EncryptionandCompression")
1213	category("Paper213", "HumanComputerInteraction")
1214	category("Paper899", "HumanComputerInteraction")
1215	category("Paper737", "Networking")
1216	category("Paper114", "Programming")
1217	category("Paper592", "OperatingSystems")
1218	category("Paper35", "Programming")
1219	category("Paper489", "Databases")
1220	category("Paper801", "InformationRetrieval")
1221	category("Paper26", "Networking")
1222	category("Paper150", "Databases")
1223	category("Paper854", "OperatingSystems")
1224	category("Paper138", "ArtificialIntelligence")
1225	category("Paper16", "HumanComputerInteraction")
1226	category("Paper25", "Databases")
1227	category("Paper943", "HardwareandArchitecture")
1228	category("Paper146", "Programming")
1229	category("Paper658", "OperatingSystems")
1230	category("Paper449", "DataStructuresAlgorithmsandTheory")
1231	category("Paper859", "Networking")
1232	category("Paper942", "OperatingSystems")
1233	category("Paper260", "OperatingSystems")
1234	category("Paper635", "HumanComputerInteraction")
1235	category("Paper608", "HumanComputerInteraction")
1236	category("Paper146", "Networking")
1237	category("Paper592", "Databases")
1238	category("Paper887", "OperatingSystems")
1239	category("Paper644", "Networking")
1240	category("Paper684", "Networking")
1241	category("Paper741", "OperatingSystems")
1242	category("Paper611", "DataStructuresAlgorithmsandTheory")
1243	category("Paper684", "InformationRetrieval")
1244	category("Paper642", "Databases")
1245	category("Paper22", "OperatingSystems")
1246	category("Paper943", "Programming")
1247	category("Paper645", "InformationRetrieval")
1248	category("Paper742", "InformationRetrieval")
1249	category("Paper489", "EncryptionandCompression")
1250	category("Paper288", "EncryptionandCompression")
1251	category("Paper424", "ArtificialIntelligence")
1252	category("Paper635", "EncryptionandCompression")
1253	category("Paper18", "ArtificialIntelligence")
1254	category("Paper304", "Programming")
1255	category("Paper724", "ArtificialIntelligence")
1256	category("Paper742", "Networking")
1257	category("Paper658", "Programming")
1258	category("Paper100", "ArtificialIntelligence")
1259	category("Paper500", "Databases")
1260	category("Paper627", "InformationRetrieval")
1261	category("Paper823", "InformationRetrieval")
1262	category("Paper101", "Networking")
1263	category("Paper678", "HumanComputerInteraction")
1264	category("Paper869", "HumanComputerInteraction")
1265	category("Paper823", "EncryptionandCompression")
1266	category("Paper822", "OperatingSystems")
1267	category("Paper605", "HardwareandArchitecture")
1268	category("Paper673", "Networking")
1269	category("Paper260", "EncryptionandCompression")
1270	category("Paper942", "ArtificialIntelligence")
1271	category("Paper680", "InformationRetrieval")
1272	category("Paper151", "EncryptionandCompression")
1273	category("Paper644", "HardwareandArchitecture")
1274	category("Paper679", "ArtificialIntelligence")
1275	category("Paper942", "HumanComputerInteraction")
1276	category("Paper680", "Programming")
1277	category("Paper185", "EncryptionandCompression")
1278	category("Paper424", "DataStructuresAlgorithmsandTheory")
1279	category("Paper995", "InformationRetrieval")
1280	category("Paper500", "HardwareandArchitecture")
1281	category("Paper801", "Databases")
1282	category("Paper649", "InformationRetrieval")
1283	category("Paper91", "DataStructuresAlgorithmsandTheory")
1284	category("Paper613", "Databases")
1285	category("Paper630", "DataStructuresAlgorithmsandTheory")
1286	category("Paper16", "InformationRetrieval")
1287	category("Paper107", "DataStructuresAlgorithmsandTheory")
1288	category("Paper743", "Databases")
1289	category("Paper489", "Programming")
1290	category("Paper777", "Programming")
1291	category("Paper151", "InformationRetrieval")
1292	category("Paper645", "EncryptionandCompression")
1293	category("Paper219", "Databases")
1294	category("Paper668", "Programming")
1295	category("Paper500", "DataStructuresAlgorithmsandTheory")
1296	category("Paper264", "OperatingSystems")
1297	category("Paper943", "ArtificialIntelligence")
1298	category("Paper142", "Programming")
1299	category("Paper481", "Networking")
1300	category("Paper886", "Programming")
1301	category("Paper56", "Programming")
1302	category("Paper128", "HumanComputerInteraction")
1303	category("Paper940", "ArtificialIntelligence")
1304	category("Paper823", "Programming")
1305	category("Paper62", "ArtificialIntelligence")
1306	category("Paper743", "OperatingSystems")
1307	category("Paper153", "Programming")
1308	category("Paper100", "Programming")
1309	category("Paper526", "OperatingSystems")
1310	category("Paper783", "Programming")
1311	category("Paper592", "HumanComputerInteraction")
1312	category("Paper212", "Programming")
1313	category("Paper343", "Databases")
1314	category("Paper35", "HumanComputerInteraction")
1315	category("Paper673", "EncryptionandCompression")
1316	category("Paper868", "EncryptionandCompression")
1317	category("Paper107", "HardwareandArchitecture")
1318	category("Paper141", "DataStructuresAlgorithmsandTheory")
1319	category("Paper103", "Programming")
1320	category("Paper855", "Programming")
1321	category("Paper659", "DataStructuresAlgorithmsandTheory")
1322	category("Paper910", "OperatingSystems")
1323	category("Paper600", "OperatingSystems")
1324	category("Paper686", "Networking")
1325	category("Paper649", "HumanComputerInteraction")
1326	category("Paper260", "DataStructuresAlgorithmsandTheory")
1327	category("Paper610", "OperatingSystems")
1328	category("Paper656", "EncryptionandCompression")
1329	category("Paper481", "Programming")
1330	category("Paper837", "Networking")
1331	category("Paper144", "HumanComputerInteraction")
1332	category("Paper643", "Databases")
1333	category("Paper146", "ArtificialIntelligence")
1334	category("Paper611", "OperatingSystems")
1335	category("Paper16", "Programming")
1336	category("Paper184", "Networking")
1337	category("Paper130", "OperatingSystems")
1338	category("Paper151", "HumanComputerInteraction")
1339	category("Paper741", "Networking")
1340	category("Paper984", "Databases")
1341	category("Paper145", "Databases")
1342	category("Paper741", "Databases")
1343	category("Paper148", "Programming")
1344	category("Paper943", "Networking")
1345	category("Paper900", "InformationRetrieval")
1346	category("Paper139", "OperatingSystems")
1347	category("Paper51", "HumanComputerInteraction")
1348	category("Paper673", "DataStructuresAlgorithmsandTheory")
1349	category("Paper859", "OperatingSystems")
1350	category("Paper628", "Networking")
1351	category("Paper610", "Programming")
1352	category("Paper597", "Databases")
1353	category("Paper91", "ArtificialIntelligence")
1354	category("Paper994", "Databases")
1355	category("Paper173", "HardwareandArchitecture")
1356	category("Paper822", "Networking")
1357	category("Paper906", "InformationRetrieval")
1358	category("Paper481", "InformationRetrieval")
1359	category("Paper177", "HumanComputerInteraction")
1360	category("Paper526", "HumanComputerInteraction")
1361	category("Paper35", "EncryptionandCompression")
1362	category("Paper382", "InformationRetrieval")
1363	category("Paper621", "HumanComputerInteraction")
1364	category("Paper777", "HumanComputerInteraction")
1365	category("Paper940", "Databases")
1366	category("Paper681", "OperatingSystems")
1367	category("Paper62", "OperatingSystems")
1368	category("Paper855", "DataStructuresAlgorithmsandTheory")
1369	category("Paper743", "InformationRetrieval")
1370	category("Paper590", "OperatingSystems")
1371	category("Paper101", "HumanComputerInteraction")
1372	category("Paper107", "HumanComputerInteraction")
1373	category("Paper150", "EncryptionandCompression")
1374	category("Paper678", "Networking")
1375	category("Paper56", "HumanComputerInteraction")
1376	category("Paper260", "ArtificialIntelligence")
1377	category("Paper60", "DataStructuresAlgorithmsandTheory")
1378	category("Paper18", "Databases")
1379	category("Paper870", "OperatingSystems")
